housing,loan,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_no job data,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education,contact_No contact data,contact_cellular,contact_telephone,month,age,balance,day_of_week,duration,campaign,pdays,previous
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,47,3008,15,236,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,8,55,0,18,309,4,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,11,37,3370,20,156,4,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,9,75,1413,1,532,2,188,2
0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,3,False,True,False,8,52,4012,31,634,3,92,5
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,59,116,12,398,4,422,3
0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,False,True,False,7,30,79,24,169,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,9,41,0,17,294,4,63,11
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,True,False,False,5,58,0,6,393,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,True,2,45,985,4,156,1,267,1
0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,True,False,False,6,55,653,6,800,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,7,59,-209,30,215,3,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,7,56,1026,28,173,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,6,35,5367,2,80,1,92,1
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,False,True,1,70,482,14,372,1,196,2
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,31,35,13,315,2,105,1
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,True,False,False,6,53,480,6,648,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,5,45,770,8,114,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,8,22,144,21,116,1,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,5,42,-407,12,829,7,-1,0
0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,2,False,False,True,9,62,367,7,221,1,189,5
1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,False,True,False,5,35,188,5,863,1,78,8
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,3,False,True,False,12,68,2820,3,154,1,97,2
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,2,34,123,3,301,3,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,True,10,54,1311,15,485,3,184,3
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,11,30,3300,21,1571,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,5,51,-1944,7,623,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,6,35,437,4,908,1,-1,0
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,8,36,394,5,324,1,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,32,-457,21,288,1,-1,0
1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,2,True,False,False,6,58,25,2,132,2,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,4,44,1277,17,77,1,268,4
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3,True,False,False,5,38,4399,20,638,2,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,False,True,10,78,229,22,97,1,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,39,3840,11,315,2,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,34,326,15,150,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2,True,False,False,5,40,2540,14,189,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,39,535,20,89,3,-1,0
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,False,True,False,8,55,240,2,108,3,277,1
0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,53,104,5,701,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,True,False,False,5,30,194,16,410,1,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,4,33,3975,17,515,1,150,1
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,48,1670,17,145,1,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,3,False,False,True,10,47,3232,6,541,1,204,3
1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,True,False,False,5,40,21,9,584,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,4,37,504,20,87,2,347,2
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,True,False,5,40,573,14,329,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,11,30,2734,21,459,3,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,5,34,391,9,192,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,True,False,2,31,406,4,736,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,6,45,186,20,554,2,-1,0
0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,45,153,5,277,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,True,False,False,7,36,0,4,584,1,-1,0
1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,True,False,False,5,28,949,28,1730,1,-1,0
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,50,278,20,250,3,-1,0
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,2,32,207,2,56,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,37,1852,13,117,2,370,1
1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,False,True,False,5,47,442,11,85,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,5,38,1276,17,272,2,182,3
0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,3,False,True,False,2,27,5291,11,293,1,91,4
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,False,True,2,35,-100,9,13,7,272,9
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,34,695,16,1064,4,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,True,False,2,41,548,4,149,1,250,1
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,8,36,394,5,324,1,-1,0
0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,8,34,0,21,398,2,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,7,33,183,16,457,2,182,3
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,38,238,4,139,1,92,3
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,11,52,234,17,255,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,4,25,943,30,512,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,44,185,8,249,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,36,-267,21,368,2,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,2,48,1730,4,489,1,178,2
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,11,34,3035,20,1166,1,-1,0
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,45,373,21,17,7,-1,0
0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,False,True,False,7,52,-104,10,124,1,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,8,51,117,24,467,2,88,4
1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,False,True,False,8,40,1646,4,173,1,92,5
1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,2,False,True,False,5,49,99,6,687,2,343,1
0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,5,38,-152,20,100,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,7,49,825,17,22,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,2,True,False,False,6,31,671,18,704,4,-1,0
1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,True,False,11,31,2369,20,470,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,3,33,4176,26,288,3,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,2,False,False,True,2,60,4,5,882,2,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,8,38,238,4,139,1,92,3
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,False,True,False,8,30,0,18,124,3,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,3,False,True,False,7,56,-563,16,79,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,False,True,10,87,6746,21,749,1,-1,0
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3,True,False,False,5,26,205,26,111,1,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,5,49,1536,19,400,2,-1,0
0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,2,False,True,False,8,22,2138,10,164,1,109,2
1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,False,True,False,6,58,4348,23,790,4,141,1
0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,3,False,True,False,2,34,8000,12,291,1,260,2
0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3,True,False,False,5,33,85,6,262,3,-1,0
1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,4,43,1306,16,243,1,336,1
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2,False,True,False,4,28,631,29,835,7,-1,0
0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,2,False,True,False,11,57,6164,19,161,2,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,2,False,False,True,4,40,2284,16,100,1,-1,0
0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,True,False,8,57,0,20,340,4,-1,0
1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,2,False,True,False,7,35,372,11,230,1,-1,0
